ID,productName,price,desciption,linkToDetails,imgPath,,,,,,,
73,HP,"1 275,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS&nbsp; -&nbsp;Mémoire RAM&nbsp;:8GB&nbsp;DDR4-2133&nbsp; -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA -&nbsp;Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur:&nbsp;BLEU&nbsp;&nbsp;&nbsp;-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0005nk-i3-7écén-8go-1to-bleu-11540.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
74,HP,"1 275,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS&nbsp; -&nbsp;Mémoire RAM&nbsp;:8 GB&nbsp;DDR4-2133 -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA -&nbsp;Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur: Gris-&nbsp;Garanti: 1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0006nk-i3-7é-gén-8-go-1to-gris-11542.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
75,HP,"1 295,000 DT","Ecran:&nbsp;15.6 HD SVA Bright View rétro éclairé&nbsp; WLED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS&nbsp; -&nbsp;Mémoire RAM:&nbsp;8 GB&nbsp;DDR4-2133 -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA -&nbsp;Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;Intel HD Graphics 620&nbsp;-Couleur: Rouge&nbsp;-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0008nk-i37é-gen-8go-1to-rouge--11539.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
76,ASUS,"1 329,000 DT","Ecran&nbsp;15.6""&nbsp;HD&nbsp;LED,Processeur:&nbsp;Intel Core&nbsp;I3-8130U&nbsp;&nbsp;(2.20 GHz&nbsp;up to 3.40 GHz,&nbsp;4&nbsp;Mo&nbsp;de mémoire cache&nbsp;,&nbsp;Dual-Core),&nbsp;Systéme d'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:&nbsp;8 Go,&nbsp;Disque Dur:&nbsp;1To,&nbsp;Carte graphique:&nbsp;&nbsp;NVIDIA GeForce&nbsp;MX110&nbsp;(2 Go&nbsp;de mémoire&nbsp;GDDR5dédiée)&nbsp;- avec&nbsp;USB 3.0, HDMI, Lecteur de Carte Mémoire et Wifi -&nbsp;Couleur: Noir&nbsp;-&nbsp;Garantie:1 an",https://www.wiki.tn/pc-portable-asus-vivobook-max-x540ub-i3-8é-gen-8go-1-to-noir-11568.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
77,ASUS,"1 329,000 DT","Ecran&nbsp;15.6""&nbsp;HD LED,&nbsp;(1366 x 768)&nbsp;&nbsp;Processeur:&nbsp;Intel® Core™&nbsp;I3-8130U&nbsp;&nbsp;(2.20 GHz up to 3.40 GHz, 4&nbsp;Mo de mémoire cache ,&nbsp;Dual-Core),&nbsp;Systéme d'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:&nbsp;8 Go,&nbsp;Disque Dur:&nbsp;1To,&nbsp;Carte graphique:&nbsp;NVIDIA GeForce&nbsp;MX110&nbsp;(2 Go&nbsp;de mémoire GDDR5 dédiée)&nbsp;&nbsp;-&nbsp;Couleur: Gris&nbsp;-&nbsp;Garantie:1 an",https://www.wiki.tn/pc-portable-asus-vivibook-max-x540ub-i3-8é-gen-8go-1to-gris-11567.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
78,HP,"1 359,000 DT","Ecran:&nbsp;15.6&nbsp;HD LED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS 2.0 -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133 -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;NVIDIA GeForce MX110 (2Go DDR3 dédiée)&nbsp;-Couleur: blanc-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0011nk-i3-7è-gén-4go-1to-blanc--9977.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
79,HP,"1 359,000 DT","Ecran:&nbsp;15.6&nbsp;HD LED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS 2.0 -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133 -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;NVIDIA GeForce MX110 (2Go DDR3 dédiée)&nbsp;-Couleur: blanc-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0011nk-i3-7è-gén-4go-1to-blanc--9977.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
80,HP,"1 359,000 DT","Ecran:&nbsp;15.6 HD LED -&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation FreeDOS 2.0 -&nbsp;Mémoire RAM&nbsp;:&nbsp;4 GB&nbsp;DDR4-2133&nbsp; -&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA - Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;NVIDIA GeForce MX110 (2Go DDR3 dédiée)&nbsp;-Couleur: Rouge-&nbsp;Garantie : 1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0010nk-i3-7è-gén-4go-1to-rouge--9978.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
81,LENOVO,"1 359,000 DT","Ecran 15.6"" HD LED - Processeur Intel Core i3-8130U, (up to&nbsp;3.4 GHz,&nbsp;4 Mo de mémoire cache)- Mémoire: 8 Go -&nbsp;Disque 1 To - Carte graphique : Nvidia GeForce MX110, (2 Go de mémoire dédiée) - Wifi - Bluetooth - HDMI - USB 3.0&nbsp;- Lecteur de cartes - Couleur Gris -&nbsp;Garantie 1 an",https://www.wiki.tn/pc-portable-lenovo-ip330-ikb-i3-8130u-8go-1tb-fd-11526.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
82,HP,"1 359,000 DT","Ecran&nbsp;15.6""&nbsp;HD&nbsp;rétroéclairé WLED&nbsp;(1366 x 768) -&nbsp;Processeur:&nbsp;Intel® Core™&nbsp;i3-7020U&nbsp;&nbsp;(&nbsp;2.3&nbsp;GHz,&nbsp;3 Mo&nbsp;de mémoire cache,&nbsp;Dual-Core) -&nbsp;Systéme d'exploitation :&nbsp;Free Dos&nbsp;-&nbsp;Mémoire:&nbsp;4&nbsp;Go&nbsp;SDRAM DDR4-2133&nbsp;-&nbsp;Disque dur:&nbsp;1To&nbsp;HDD&nbsp;-&nbsp;Carte graphique:&nbsp;&nbsp;NVIDIA GeForce MX110&nbsp;(2 Go&nbsp;de mémoire dédiées), avec USB 3.1, HDMI, Wifi et Bluetooth - Couleur: Noir -&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/-pc-portable-hp-15-da0009nk-i3-7è-gén-4go-1to-noir--10270.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
83,HP,"1 469,000 DT","Ecran:&nbsp;15.6&nbsp;HD LED-Processeur:core i3-7020U (2.3 GHz&nbsp;3 MB,2 coeurs)-&nbsp;Système d'exploitation :&nbsp;FreeDOS 2.0-Mémoire RAM:8GB&nbsp;DDR4-2133-&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA -&nbsp;Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;NVIDIA GeForce MX110 (2Go DDR3 dédiée)&nbsp;-Couleur: blanc-&nbsp;Garantie&nbsp;1&nbsp;an&nbsp;",https://www.wiki.tn/pc-portable-hp-15-da0011nk-i3-7é-gén-8g-1to-blanc-11532.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
84,HP,"1 469,000 DT","Ecran:&nbsp;15.6 HD LED-&nbsp;&nbsp;Processeur&nbsp;: core i3-7020U (2.3 GHz&nbsp;3 MB , 2 coeurs) -&nbsp;Système d'exploitation :&nbsp;FreeDOS -&nbsp;Mémoire RAM&nbsp;: 8GB&nbsp;DDR4-&nbsp;Disque&nbsp;Dur:&nbsp;1 TB 5400 rpm SATA -&nbsp;Lecteur optique&nbsp;:DVD-RW -&nbsp;Carte graphique&nbsp;&nbsp;NVIDIA GeForce MX110 (2Go DDR3 dédiée)&nbsp;-Couleur:Rouge-&nbsp;Garantie&nbsp;1&nbsp;an",https://www.wiki.tn/pc-portable-hp-15-da0010nk-i3-7é-gén-8go-1to-rouge-11537.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
85,HP,"1 469,000 DT","Ecran&nbsp;15.6""&nbsp;HD&nbsp;rétroéclairé WLED&nbsp; -&nbsp;Processeur:&nbsp;Intel® Core™&nbsp;i3-7020U&nbsp;&nbsp;(&nbsp;2.3&nbsp;GHz,&nbsp;3 Mo&nbsp;de cache,&nbsp;Dual-Core) -&nbsp;Systéme d'exploitation :&nbsp;Free Dos&nbsp;-&nbsp;Mémoire: 8Go&nbsp;DDR4 -&nbsp;Disque dur:&nbsp;1To&nbsp;HDD&nbsp;-&nbsp;Carte graphique:&nbsp;&nbsp;NVIDIA GeForce MX110&nbsp;(2 Go&nbsp;de mémoire dédiées), avec USB 3.1, HDMI, Wifi et Bluetooth - Couleur: Noir&nbsp;-&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/pc-portable-hp-15-da0009nk-i3-7é-gén-8go-1to-noir-11529.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
86,LENOVO,"1 529,000 DT","Ecran&nbsp;15.6""&nbsp;IPS&nbsp; Full HD&nbsp; -&nbsp;Processeur:&nbsp;Intel Core i5-8250U&nbsp; (1,60 GHz&nbsp;up to 3,4 GHz,&nbsp;6 Mo&nbsp;de mémoire cache,-Core) -&nbsp;Systéme d'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:&nbsp;4Go DDR4 (2400Mhz)&nbsp;-&nbsp;Disque Dur: 1To-&nbsp;Carte Graphique:&nbsp;Nvidia GeForce MX110&nbsp;(2Go&nbsp;de mémoire dédiée&nbsp;GDDR5) avec USB 3.0, HDMI, Wifi - couleur :Noir - Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ideapad-130-i5-8è-gén-4go-1to-noir-11159.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
87,LENOVO,"1 599,000 DT","Ecran&nbsp;15.6""&nbsp;&nbsp;Full HD&nbsp; -&nbsp;Processeur:&nbsp;Intel Core i5-8250U&nbsp;8ème génération (1.6 GHz Up To 3.4 GHz,&nbsp;6 Mo&nbsp;de mémoire cache,&nbsp;Quad-Core) -&nbsp;Systéme d'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:&nbsp;4 Go DDR4 -&nbsp;Disque Dur:&nbsp;1&nbsp;To&nbsp;HDD -&nbsp;Carte graphique:&nbsp;Nvidia GeForce MX150, (2 Go&nbsp;de mémoire dédiée), avec Wifi, HDMI,USB 3.0, USB-Type C, Lecteur Carte Mémoire, Webcam - Couleur: Bleu -&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ip-320-15-i5-8è-gén-4go-1to-bleu--11596.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
88,LENOVO,"1 599,000 DT","Ecran&nbsp;14 "" HD TOUCH -&nbsp;Mémoire RAM&nbsp;4GO DDR4 -&nbsp;Processeur&nbsp;&nbsp;Intel Core&nbsp; I3-7020U,&nbsp;Disque dur&nbsp;:1TB &nbsp;-&nbsp;Carte graphique&nbsp; Integrated Graphics -&nbsp;Système&nbsp;d'exploitation&nbsp;:&nbsp;&nbsp;&nbsp;W10 HOME EM&nbsp;; lecteur optique&nbsp;:&nbsp;non &nbsp;–&nbsp;Garantie &nbsp;1 an",https://www.wiki.tn/pc-portable-lenovo-yoga-520-14ikbr-intel-core-i3-7020-4go-1-tb-9877.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
89,ASUS,"1 665,000 DT","X540UB&nbsp;:Ecran&nbsp;15.6LED HD&nbsp;-&nbsp;Processeur:&nbsp;&nbsp;Intel Core i5-8250U (6M cache,&nbsp;up to 3.4GHz), -&nbsp;Systéme d'exploitation:&nbsp; &nbsp;free Dos -&nbsp;Mémoire RAM:&nbsp;8 Go,&nbsp;Disque Dur:&nbsp;1 T&nbsp;-&nbsp;Carte Graphique : NVIDIA GeForce MX130( 2 G DDR5) , avec WiF 802.11 BGN+BT4.0, HDMI,lecteur ,&nbsp; Couleur: Noir&nbsp;-&nbsp;Garantie&nbsp;2 ans",https://www.wiki.tn/pc-portable-asus-vivobook-x540ub-i5-8é-gen-8g-1to-noir-10933.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
90,ASUS,"1 665,000 DT","X540UB&nbsp;:Ecran&nbsp;15.6 LED HD&nbsp;-&nbsp;Processeur:&nbsp;&nbsp;Intel Core i5-8250U (6M cache,&nbsp;up to 3.4GHz), -&nbsp;Systéme d'exploitation:&nbsp; &nbsp;Free Dos -&nbsp;Mémoire RAM:&nbsp;8 Go,&nbsp;Disque Dur:&nbsp;1 T&nbsp;-&nbsp;Carte Graphique : NVIDIA GeForce MX130( 2 G DDR5) , avec WiF 802.11 BGN+BT4.0, HDMI,lecteur ,&nbsp; Couleur: Gris&nbsp;-&nbsp;Garantie : 2 ans",https://www.wiki.tn/pc-portable-asus-vivobook-x540ub-i5-8é-gen-8go-1-to-gris-10932.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
91,LENOVO,"1 669,000 DT","Ecran&nbsp;15.6""&nbsp;IPS&nbsp; Full HD&nbsp; -&nbsp;Processeur:&nbsp;Intel Core i5-8250U&nbsp; (1,60 GHz&nbsp;up to 3,4 GHz,&nbsp;6 Mo&nbsp;de mémoire cache, Quad-Core) -&nbsp;Systéme d'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:&nbsp;8Go DDR4 (2400Mhz)&nbsp;-&nbsp;Disque Dur: 1To-&nbsp;Carte Graphique:&nbsp;Nvidia GeForce MX110 avec USB 3.0, HDMI, Wifi&nbsp; -&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ideapad-130-i5-8250u-8go-1to-noir-11452.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
92,LENOVO,"1 669,000 DT","Ecran&nbsp;15.6""&nbsp;IPS&nbsp; Full HD&nbsp; -&nbsp;Processeur:&nbsp;Intel Core i5-8250U&nbsp; (1,60 GHz&nbsp;up to 3,4 GHz,&nbsp;6 Mo&nbsp;de mémoire cache, Quad-Core) -&nbsp;Systéme d'exploitation:&nbsp;FreeDos -&nbsp;Mémoire RAM:&nbsp;8Go DDR4 (2400Mhz)&nbsp;-&nbsp;Disque Dur: 1To-&nbsp;Carte Graphique:&nbsp;Nvidia GeForce MX110 avec USB 3.0, HDMI, Wifi&nbsp; -&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ideapad-130-i5-8250u-8go-1to-noir-11452.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
93,ASUS,"1 699,000 DT","Ecran 15.6"" Antireflet &nbsp;rétroéclaire par&nbsp; LED HD - Processeur Intel Core i5-7200U, up to 3.1 Ghz,&nbsp;3 Mo de mémoire cache Dual-Core) – Mémoire&nbsp;: 8 Go - Disque 1 To - Carte graphique Nvidia GeForce GT920M, (2 Go de mémoire dédiée )- Graveur DVD - Lecteur de cartes - Wifi - Bluetooth - USB 3.0 - HDMI - Webcam avec Micro - Couleur Noir - Garantie : 2 ans",https://www.wiki.tn/pc-portable-asus-vivobook-max-x540ub-i5-7é-gen-8go-1to-noir-10974.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
94,LENOVO,"1 709,000 DT","Ecran&nbsp;15.6""&nbsp;Full HD&nbsp;, Processeur: intel Core&nbsp;i5-8250U&nbsp;&nbsp;(1.6 GHz&nbsp;Up To&nbsp;3.4 GHz,&nbsp;6 Mo&nbsp;de mémoire cache,&nbsp;Quad-Core) -&nbsp;Systéme d'exploitation:&nbsp;FreeDos&nbsp;-&nbsp;Mémoire RAM:8GO&nbsp;DDR4, Disque Dur:&nbsp;1 To&nbsp;HDD&nbsp;-&nbsp;Carte Graphique:&nbsp;Nvidia GeForce&nbsp;MX150&nbsp;&nbsp;(2Go&nbsp;de mémoire dédiée) avec VGA, HDMI, USB 3.0 , Webcam - Couleur: Gris -&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ip-320-15ikbrn-intel-core-i5-8250u-8go-1to-gris-10955.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
95,ASUS,"1 719,000 DT","Ecran&nbsp;15.6""&nbsp;HD LED&nbsp;-&nbsp;Processeur:&nbsp;Intel® Core™&nbsp;I5-8250U&nbsp; (1.6 GHz&nbsp;up to&nbsp;3.4 GHz,&nbsp;6&nbsp;Mo&nbsp;de mémoire cache,&nbsp;Quad-Core) -&nbsp;Systéme d'exploitation:&nbsp;FreeDos&nbsp;- Mémoire RAM:&nbsp;8 Go&nbsp;-&nbsp;Disque Dur:&nbsp;1 To&nbsp;SATA HDD , -&nbsp;Carte graphique:&nbsp;Nvidia GeForce&nbsp;MX110&nbsp;(2 Go&nbsp;de mémoire dédiée ) avec&nbsp;Wifi,&nbsp;Bluetooth,Caméra Web VGA-&nbsp;Couleur:Gris&nbsp;- Garantie&nbsp;1an",https://www.wiki.tn/pc-portable-asus-vivobook-max-x540ub-i5-8é-gen-8go-1-to-gris-11408.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
96,DELL,"1 719,000 DT","Ecran 15.6"" - Processeur&nbsp;Intel Core i5-7200U&nbsp; (up to 3.1 Ghz, 3 Mo&nbsp;de mémoire cache) - Mémoire&nbsp;8 Go&nbsp;- Disque 1 To -&nbsp;Carte graphique :AMD Radeon&nbsp;&nbsp;2 Go de mémoire dédiée&nbsp;- Graveur DVD - Lecteur de cartes - HDMI - USB 3.0 - Wifi - Bluetooth - Webcam avec Micro - Couleur&nbsp;: Noir -&nbsp;Garantie 1 an",https://www.wiki.tn/pc-portable-dell-inspiron-3567-i5-7020u-8-go-noir-11346.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
97,ASUS,"1 719,000 DT","Ecran&nbsp;15.6""&nbsp;HD LED&nbsp;-&nbsp;Processeur:&nbsp;Intel® Core™&nbsp;I5-8250U&nbsp; (1.6 GHz&nbsp;up to&nbsp;3.4 GHz,&nbsp;6&nbsp;Mo&nbsp;de mémoire cache,&nbsp;Quad-Core) -&nbsp;Systéme d'exploitation:&nbsp;FreeDos&nbsp;- Mémoire RAM:&nbsp;8 Go&nbsp;-&nbsp;Disque Dur:&nbsp;1 To&nbsp;SATA HDD , -&nbsp;Carte graphique:&nbsp;Nvidia GeForce&nbsp;MX110&nbsp;(2 Go&nbsp;de mémoire dédiée ) avec&nbsp;Wifi,&nbsp;Bluetooth,Caméra Web VGA-&nbsp;Couleur:&nbsp;NOIR - Garantie&nbsp;1an",https://www.wiki.tn/pc-portable-asus-vivobook-max-x540ub-i5-8é-gen-8go-1-to-noir-11407.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
98,HP,"1 735,000 DT","Ecran&nbsp;15.6""&nbsp;HD&nbsp;rétroéclairé&nbsp;-&nbsp;Processeur:&nbsp;Intel® Core™&nbsp;i5-7200U&nbsp; (&nbsp;2.5 GHz up to 3.1 GHz,&nbsp;3 Mo&nbsp;de mémoire cache,&nbsp;Dual-Core) -&nbsp;Systéme d'exploitation:&nbsp;Free Dos&nbsp;-&nbsp;Mémoire:&nbsp;8&nbsp;Go&nbsp; DDR4 -&nbsp;Disque dur:&nbsp;1To&nbsp;HDD&nbsp;-&nbsp;Carte graphique:&nbsp;NVIDIA GeForce MX110&nbsp;(2 Go&nbsp;de mémoire dédiées), avec USB 3.1, HDMI, Wifi et Bluetooth - Couleur: Noir -&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/pc-portable-hp-15-da0046nk-i5-7è-gén-8go-1to-noir-11262.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
99,HP,"1 735,000 DT","Ecran 15.6"" HD LED - Processeur Intel Core i5-7200U,( up to 3.1 GHz,&nbsp;3 Mo de mémoire cache&nbsp; ,&nbsp;Dual-Core) - mémoire RAM : 8 Go - Disque 1 To HDD - Carte graphique NVIDIA GeForce MX110, (2 Go de mémoire DDR3 dédiée) - Graveur DVD - Lecteur de cartes - Wifi - Bluetooth - 2x USB 3.1 - HDMI - Webcam avec Micro – Couleur&nbsp;:&nbsp;&nbsp;Gris- Garantie 1 an",https://www.wiki.tn/pc-portable-hp-15-da0046nk-i5-7é-gén-8go-1t-gris-11261.html,https://www.wiki.tn/img/m/16-manu_default.jpg,,,,,,,
100,DELL,"1 739,000 DT","Ecran 15.6"" HD LED - Processeur Intel Core i5-7200U 7è Génération, up to 2.5 Ghz, 3 Mo de mémoire cache - Mémoire&nbsp;8 Go - Disque 1 To - Systéme d'exploitation:&nbsp;FreeDos&nbsp; - &nbsp;Carte graphique&nbsp;Nvidia GeForce 940MX, 4 Go de mémoire dédiée&nbsp;- Lecteur de cartes - 2x USB 3.0 - HDMI - VGA - RJ45 - Webcam avec micro - Wifi - Bluetooth - Couleur Gris - Garantie 1 an",https://www.wiki.tn/pc-portable-dell-vostro-5568-i5-7200u-8go-1to-gris-10973.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
101,DELL,"1 769,000 DT","Ecran:&nbsp;&nbsp;15.6""&nbsp;LED&nbsp;HD - Processeur: Intel Core&nbsp;i5-8250U &nbsp;(1.6 GHz&nbsp;up to 3,4 GHz,&nbsp;6 Mo&nbsp;de mémoire cache,&nbsp;Quad-Core), Systéme d'exploitation: FreeDos - Mémoire RAM:&nbsp;8 Go DDR4,&nbsp;Disque Dur:&nbsp;1To&nbsp;HDD&nbsp;- Carte Graphique:&nbsp;AMD Radeon 530&nbsp;(2 Go GDDR5&nbsp;de mémoire dédiée) avec USB 3.1, HDMI, Lecteur de Carte Mémoire,&nbsp;Wifi&nbsp;et&nbsp;Bluetooth&nbsp;-&nbsp;Couleur:Gris-&nbsp;Garantie:&nbsp;1 an",https://www.wiki.tn/-pc-portable-dell-inspiron-5570-i5-8é-gén-8go-1to-gris-11406.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
102,DELL,"1 769,000 DT","Ecran 15.6"" Full HD LED - Processeur Intel Core i5-8250U&nbsp;, up to 3.4 GHz, 6 Mo de mémoire cache - Mémoire &nbsp;RAM&nbsp;: 8 Go DDR4 - Disque Dur&nbsp;: 1 To - Carte Graphique&nbsp;AMD Radeon 530,(2 Go de mémoire GDDR5 dédiée) &nbsp;- WiFi - Bluetooth - USB 3.1 - HDMI - Lecteur de carte SD - Couleur Noir - Garantie 1 an",https://www.wiki.tn/pc-portable-dell-inspiron-5570-i5-8250u-8-go-noir-11313.html,https://www.wiki.tn/img/m/23-manu_default.jpg,,,,,,,
103,LENOVO,"1 769,000 DT","Ecran 15.6"" Full HD IPS - Processeur Intel Core i5-8250U, (1,60 GHz&nbsp;Up to&nbsp;3.4 GHz,&nbsp;6 Mo de mémoire cache - Mémoire&nbsp;8 Go -&nbsp;Disque 2 To - Carte graphique Nvidia GeForce MX150, 4 Go de mémoire dédiée - Wifi - Bluetooth - HDMI - 1x USB 3.1 Type-C&nbsp;- 2x USB 3.0&nbsp;- Lecteur de cartes - Couleur Chocolat&nbsp; &nbsp;-&nbsp;Garantie: 1 an",https://www.wiki.tn/pc-portable-lenovo-ideapad-330-i5-8250u-8go-2to-chocolate-11156.html,https://www.wiki.tn/img/m/12-manu_default.jpg,,,,,,,
104,ASUS,"1 789,000 DT","X540UB-GO122&nbsp;: Processeur Intel Core i7-7500U Dual-Core ( 2.7 GHz / 3.5 GHz Turbo Cache 4 Mo ) 8 Go de mémoire DDR4, Disque dur&nbsp;: d 1 To, Ecran &nbsp;15,6 pouces 1366 x 768, Carte graphique&nbsp;: &nbsp;NVIDIA GeForce 920MX (2 Go de mémoire dédiée), Graveur DVD Haut-parleurs, HD Camera 802.11b/g/n Wireless LAN, Bluetooth 4.0, Lecteur de cartes SDXC/1 x HDMI 1 x RJ45, Casque Micro 1 USB 3.0, 1 USB 2.0, 1 USB 3.0 Type-C/ , &nbsp;Systéme d'exploitation&nbsp;:FreeDos&nbsp; - Couleur: Noir&nbsp;-&nbsp;Garantie:&nbsp;2 ans",https://www.wiki.tn/pc-portable-asus-vivobook-max-x540ub-i7-8é-gen-8go-1-to-noir-10975.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
105,ASUS,"1 789,000 DT","X540UB-GO122&nbsp;: Processeur Intel Core i7-7500U Dual-Core ( 2.7 GHz / 3.5 GHz Turbo Cache 4 Mo ) 8 Go de mémoire DDR4, Disque dur&nbsp;: d 1 To, Ecran &nbsp;15,6 pouces 1366 x 768, Carte graphique&nbsp;: &nbsp;NVIDIA GeForce 920MX (2 Go de mémoire dédiée), Graveur DVD Haut-parleurs, HD Camera 802.11b/g/n Wireless LAN, Bluetooth 4.0, Lecteur de cartes SDXC/1 x HDMI 1 x RJ45, Casque Micro 1 USB 3.0, 1 USB 2.0, 1 USB 3.0 Type-C/ , &nbsp;Systéme d'exploitation&nbsp;:FreeDos&nbsp; - Couleur: Noir&nbsp;-&nbsp;Garantie:&nbsp;2 ans",https://www.wiki.tn/pc-portable-asus-vivobook-max-x540ub-i7-8é-gen-8go-1-to-noir-10975.html,https://www.wiki.tn/img/m/27-manu_default.jpg,,,,,,,
