ID,Website,nbrLink,visited
268,https://www.tutorialspoint.com/tutor/ravi_jain/28738,0,false
815,https://www.tutorialspoint.com/blockchain_online_training/blockchain_the_block_structure.asp,0,false
273,https://www.tutorialspoint.com/tutor_connect/index.php?page=3&ipp=8,0,false
1179,https://www.tutorialspoint.com/articles/how-to-get-started-with-twitter-for-android,0,false
573,https://www.tutorialspoint.com/videotutorials/category/Communication,0,false
715,https://www.tutorialspoint.com/css_online_training/css_3_animation.asp,0,false
278,https://www.tutorialspoint.com/tutor_connect/index.php?page=175&ipp=8,0,false
1141,https://www.tutorialspoint.com/articles/what-does-ios-jailbreaking-mean#respond,0,false
664,https://www.tutorialspoint.com/html_online_training/html_frames.asp,0,false
717,https://www.tutorialspoint.com/videotutorials/enrolment.php?cid=css_online_training&vid=index.asp,0,false
797,https://www.tutorialspoint.com/swift_4_online_training/swift_4_andndash_decision_making_if_statement.asp,0,false
858,https://www.tutorialspoint.com/reactjs_online_training/react_animation.asp,0,false
1243,https://www.tutorialspoint.com/articles/introduction-into-file-and-connection-encryption-in-windows#respond,0,false
575,https://www.tutorialspoint.com/videotutorials/category/Databases,0,false
1192,https://www.tutorialspoint.com/articles/what-are-blackberry-advice-centers-for-developers#respond,0,false
670,https://www.tutorialspoint.com/html_online_training/html_embedding_media.asp,0,false
259,https://www.tutorialspoint.com/tutor_connect/search_tutors.php,0,false
591,https://www.tutorialspoint.com/videotutorials/category/Media,0,false
635,https://www.tutorialspoint.com/videotutorials/profile/deepti_trivedi,0,false
1329,https://www.tutorialspoint.com/sql/index.htm,0,false
1225,https://www.tutorialspoint.com/articles/whats-in-store-for-cloud-computing-in-2013#respond,0,false
1356,https://www.tutorialspoint.com/multi_language_tutorials.htm,0,false
1292,https://www.tutorialspoint.com/computer_fundamentals/index.htm,0,false
599,https://www.tutorialspoint.com/videotutorials/category/Photography-Tools,0,false
703,https://www.tutorialspoint.com/css_online_training/css_layers.asp,0,false
126,https://www.tutorialspoint.com/handling-missing-keys-in-python-dictionaries#Karthikeya-Boyini,0,false
1310,https://www.tutorialspoint.com/scala/index.htm,0,false
1326,https://www.tutorialspoint.com/mobile_development_tutorials.htm,0,false
224,https://www.tutorialspoint.com/questions/7,0,false
222,https://www.tutorialspoint.com/questions/5,0,false
825,https://www.tutorialspoint.com/blockchain_online_training/blockchain_blockchain_applications.asp,0,false
223,https://www.tutorialspoint.com/questions/6,0,false
220,https://www.tutorialspoint.com/questions/3,0,false
666,https://www.tutorialspoint.com/html_online_training/html_blocks.asp,0,false
221,https://www.tutorialspoint.com/questions/4,0,false
712,https://www.tutorialspoint.com/css_online_training/css_3_web_font.asp,0,false
844,https://www.tutorialspoint.com/reactjs_online_training/reactjs_getting_started.asp,0,false
218,https://www.tutorialspoint.com/questions/1,0,false
226,https://www.tutorialspoint.com/questions/2,0,false
604,https://www.tutorialspoint.com/videotutorials/category/Soft-Skills,0,false
745,https://www.tutorialspoint.com/3d_animation_online_training/3d_animation_lighting.asp,0,false
790,https://www.tutorialspoint.com/swift_4_online_training/swift_4_andndash_comparison_operator.asp,0,false
773,https://www.tutorialspoint.com/swift_4_online_training/swift_4_andndash_sets.asp,0,false
838,https://www.tutorialspoint.com/assets/videos/courses/251/images/course_251_image.png,0,false
663,https://www.tutorialspoint.com/html_online_training/html_hyperlink.asp,0,false
753,https://www.tutorialspoint.com/3d_animation_online_training/3d_animation_introduction.asp,0,false
1275,https://www.tutorialspoint.com/current_affairs/index.htm,0,false
1138,https://www.tutorialspoint.com/articles/samsung-galaxy-note-ii-can-just-wow-you#respond,0,false
1325,https://www.tutorialspoint.com/xamarin/index.htm,0,false
847,https://www.tutorialspoint.com/reactjs_online_training/reactjs_props.asp,0,false
260,https://www.tutorialspoint.com/tutor_connect/search_students.php,0,false
155,https://www.tutorialspoint.com/creating-child-process-using-fork-in-python,0,false
598,https://www.tutorialspoint.com/videotutorials/category/Photography-Styles,0,false
788,https://www.tutorialspoint.com/swift_4_online_training/swift_4_andndash_range_operator.asp,0,false
